date,site_id,site_name,day_of_week,month,target_tonnes,actual_tonnes,shortfall_tonnes,shortfall_pct,shortfall_risk_tier,primary_driver,rainfall_mm,soil_moisture_pct,surface_temp_c,ndvi,total_downtime_hours,excavator_downtime_hours,drill_downtime_hours,dumper_downtime_hours,fleet_utilization_pct,blasting_delay_hours,weather_stoppage_hours,labor_attendance_pct,truck_dispatch_trips
2023-09-05,ukwa,Ukwa Mine,Tuesday,9,533,493,40,7.5,Medium,equipment_downtime,0.2,38.0,30.3,0.551,4.8,0.4,1.3,3.1,96.6,0.0,0.0,95.1,18
2023-09-06,ukwa,Ukwa Mine,Wednesday,9,541,462,79,14.6,Medium,equipment_downtime,11.0,35.3,32.0,0.528,5.7,1.5,1.9,2.3,95.9,0.4,0.0,96.1,19
2023-09-07,ukwa,Ukwa Mine,Thursday,9,546,374,172,31.5,High,weather_stoppage,24.8,46.2,26.4,0.562,4.5,0.3,0.4,3.8,96.8,0.0,0.0,87.3,16
2023-09-08,ukwa,Ukwa Mine,Friday,9,545,375,170,31.19,High,equipment_downtime,25.4,43.0,27.6,0.495,9.7,0.7,5.4,3.6,93.1,0.0,1.6,90.8,15
2023-09-09,ukwa,Ukwa Mine,Saturday,9,513,247,266,51.85,High,equipment_downtime,13.5,42.5,28.3,0.569,22.2,5.1,0.4,16.7,84.2,0.0,0.0,96.1,12
2023-09-10,ukwa,Ukwa Mine,Sunday,9,527,467,60,11.39,Medium,weather_stoppage,20.6,44.3,27.9,0.537,3.0,1.3,0.4,1.3,97.9,0.0,0.0,92.5,21
2023-09-11,ukwa,Ukwa Mine,Monday,9,545,87,458,84.04,High,weather_stoppage,85.9,58.0,17.8,0.594,3.8,0.7,2.0,1.1,97.3,0.0,12.0,87.4,5
2023-09-12,ukwa,Ukwa Mine,Tuesday,9,530,212,318,60.0,High,weather_stoppage,41.0,48.1,24.0,0.544,5.6,2.8,0.7,2.1,96.0,0.0,4.8,93.6,10
2023-09-13,ukwa,Ukwa Mine,Wednesday,9,549,304,245,44.63,High,weather_stoppage,34.4,44.9,28.5,0.544,5.8,1.3,1.1,3.4,95.9,0.0,3.2,90.8,13
2023-09-14,ukwa,Ukwa Mine,Thursday,9,552,475,77,13.95,Medium,equipment_downtime,22.2,42.0,23.7,0.516,3.4,0.3,1.1,2.0,97.6,0.0,0.0,97.6,22
2023-09-15,ukwa,Ukwa Mine,Friday,9,545,344,201,36.88,High,equipment_downtime,1.1,32.1,28.1,0.587,18.0,11.2,0.4,6.4,87.2,1.9,0.0,93.5,14
2023-09-16,ukwa,Ukwa Mine,Saturday,9,535,275,260,48.6,High,weather_stoppage,35.2,47.2,21.1,0.616,4.0,0.5,2.0,1.5,97.2,0.0,4.3,99.0,12
2023-09-17,ukwa,Ukwa Mine,Sunday,9,535,367,168,31.4,High,equipment_downtime,2.9,36.0,27.6,0.624,17.3,10.0,0.5,6.8,87.7,0.0,0.0,90.6,13
2023-09-18,ukwa,Ukwa Mine,Monday,9,532,452,80,15.04,Medium,equipment_downtime,20.5,38.3,26.5,0.583,5.4,0.6,3.1,1.7,96.2,0.0,0.0,98.6,21
2023-09-19,ukwa,Ukwa Mine,Tuesday,9,561,485,76,13.55,Medium,equipment_downtime,2.2,31.4,28.2,0.534,5.7,0.5,1.3,3.9,95.9,0.0,0.0,95.8,20
2023-09-20,ukwa,Ukwa Mine,Wednesday,9,532,477,55,10.34,Medium,equipment_downtime,2.1,38.4,26.9,0.561,4.7,0.5,0.5,3.7,96.7,0.0,0.0,91.7,18
2023-09-21,ukwa,Ukwa Mine,Thursday,9,535,447,88,16.45,Medium,equipment_downtime,1.4,35.9,29.8,0.556,10.5,5.8,1.0,3.7,92.5,0.0,0.0,90.2,16
2023-09-22,ukwa,Ukwa Mine,Friday,9,548,546,2,0.36,Low,nominal_operations,2.0,37.0,26.9,0.638,3.2,0.8,0.9,1.5,97.7,0.0,0.0,90.9,24
2023-09-23,ukwa,Ukwa Mine,Saturday,9,512,438,74,14.45,Medium,equipment_downtime,17.2,36.9,24.5,0.576,5.4,0.5,0.4,4.5,96.2,0.0,0.0,96.1,14
2023-09-24,ukwa,Ukwa Mine,Sunday,9,556,244,312,56.12,High,weather_stoppage,43.3,42.0,22.8,0.614,6.1,1.3,0.9,3.9,95.7,0.0,4.8,90.4,8
2023-09-25,ukwa,Ukwa Mine,Monday,9,568,539,29,5.11,Low,equipment_downtime,1.7,29.5,26.5,0.6,4.7,1.1,1.9,1.7,96.7,0.0,0.0,97.8,22
2023-09-26,ukwa,Ukwa Mine,Tuesday,9,531,473,58,10.92,Medium,equipment_downtime,3.2,34.8,27.2,0.614,3.0,0.9,1.0,1.1,97.9,0.0,0.0,90.8,17
2023-09-27,ukwa,Ukwa Mine,Wednesday,9,548,87,461,84.12,High,weather_stoppage,68.8,50.7,16.0,0.613,11.5,5.1,1.3,5.1,91.8,0.0,9.1,83.1,8
2023-09-28,ukwa,Ukwa Mine,Thursday,9,542,205,337,62.18,High,weather_stoppage,40.7,48.5,22.6,0.569,6.0,0.9,1.7,3.4,95.7,0.0,4.9,94.3,11
2023-09-29,ukwa,Ukwa Mine,Friday,9,528,414,114,21.59,High,equipment_downtime,2.6,33.2,27.1,0.644,6.6,0.7,1.9,4.0,95.3,0.0,0.0,85.3,15
2023-09-30,ukwa,Ukwa Mine,Saturday,9,534,254,280,52.43,High,weather_stoppage,28.6,46.4,22.2,0.646,4.7,1.0,1.6,2.1,96.7,0.0,3.2,86.5,10
2023-10-01,ukwa,Ukwa Mine,Sunday,10,534,477,57,10.67,Medium,equipment_downtime,0.0,29.5,24.6,0.679,5.9,0.2,1.8,3.9,95.8,0.0,0.0,96.5,19
2023-10-02,ukwa,Ukwa Mine,Monday,10,525,439,86,16.38,Medium,equipment_downtime,0.0,33.0,28.0,0.596,9.2,2.6,1.9,4.7,93.4,0.0,0.0,97.9,16
2023-10-03,ukwa,Ukwa Mine,Tuesday,10,532,402,130,24.44,High,equipment_downtime,0.0,34.8,28.4,0.579,11.2,5.5,0.4,5.3,92.0,1.0,0.0,91.0,18
2023-10-04,ukwa,Ukwa Mine,Wednesday,10,549,474,75,13.66,Medium,equipment_downtime,0.0,28.7,24.4,0.594,4.6,1.3,2.0,1.3,96.7,0.0,0.0,88.9,20
2023-10-05,ukwa,Ukwa Mine,Thursday,10,541,490,51,9.43,Medium,equipment_downtime,0.0,30.9,26.3,0.668,3.4,1.0,1.2,1.2,97.6,0.0,0.0,93.1,20
2023-10-06,ukwa,Ukwa Mine,Friday,10,543,328,215,39.59,High,equipment_downtime,0.0,29.2,24.8,0.672,18.8,5.1,4.0,9.7,86.6,0.0,0.0,89.2,13
2023-10-07,ukwa,Ukwa Mine,Saturday,10,542,247,295,54.43,High,equipment_downtime,0.0,32.1,23.9,0.638,26.8,10.6,5.8,10.4,80.9,0.0,0.0,99.0,12
2023-10-08,ukwa,Ukwa Mine,Sunday,10,528,418,110,20.83,High,equipment_downtime,3.0,31.4,22.8,0.678,5.9,1.2,1.1,3.6,95.8,0.0,0.0,85.4,18
2023-10-09,ukwa,Ukwa Mine,Monday,10,553,423,130,23.51,High,equipment_downtime,0.0,35.8,25.9,0.606,5.1,1.1,1.2,2.8,96.4,0.0,0.0,86.3,18
2023-10-10,ukwa,Ukwa Mine,Tuesday,10,549,442,107,19.49,High,equipment_downtime,10.1,34.8,26.6,0.565,5.8,1.4,2.8,1.6,95.9,0.0,0.0,84.2,21
2023-10-11,ukwa,Ukwa Mine,Wednesday,10,537,460,77,14.34,Medium,equipment_downtime,0.0,29.4,22.2,0.665,6.8,1.3,1.7,3.8,95.2,0.0,0.0,93.0,18
2023-10-12,ukwa,Ukwa Mine,Thursday,10,527,374,153,29.03,High,equipment_downtime,0.0,30.6,25.1,0.68,13.9,4.5,0.7,8.7,90.1,0.0,0.0,99.0,13
2023-10-13,ukwa,Ukwa Mine,Friday,10,531,456,75,14.12,Medium,equipment_downtime,0.0,27.5,26.3,0.623,3.7,1.3,0.5,1.9,97.4,0.0,0.0,87.9,19
2023-10-14,ukwa,Ukwa Mine,Saturday,10,538,390,148,27.51,High,equipment_downtime,0.0,30.9,27.4,0.612,12.7,3.0,1.0,8.7,91.0,0.0,0.0,93.8,15
2023-10-15,ukwa,Ukwa Mine,Sunday,10,533,465,68,12.76,Medium,equipment_downtime,0.0,32.2,26.5,0.591,4.7,1.4,0.3,3.0,96.7,0.0,0.0,92.0,15
2023-10-16,ukwa,Ukwa Mine,Monday,10,538,484,54,10.04,Medium,equipment_downtime,0.0,27.7,22.2,0.61,6.0,0.6,1.0,4.4,95.7,0.0,0.0,92.2,18
2023-10-17,ukwa,Ukwa Mine,Tuesday,10,536,468,68,12.69,Medium,equipment_downtime,0.0,24.9,24.0,0.64,6.7,1.4,1.0,4.3,95.2,0.0,0.0,91.7,17
2023-10-18,ukwa,Ukwa Mine,Wednesday,10,529,395,134,25.33,High,equipment_downtime,0.0,28.8,23.4,0.597,14.1,5.2,1.9,7.0,90.0,2.2,0.0,92.8,17
2023-10-19,ukwa,Ukwa Mine,Thursday,10,538,475,63,11.71,Medium,labor_attendance,0.0,26.6,23.2,0.618,3.7,0.3,0.6,2.8,97.4,0.0,0.0,82.8,15
2023-10-20,ukwa,Ukwa Mine,Friday,10,533,461,72,13.51,Medium,equipment_downtime,0.0,23.0,24.7,0.69,5.2,0.4,1.8,3.0,96.3,0.0,0.0,95.0,21
2023-10-21,ukwa,Ukwa Mine,Saturday,10,523,460,63,12.05,Medium,equipment_downtime,0.0,29.3,22.3,0.705,4.6,0.6,2.0,2.0,96.7,0.0,0.0,93.8,18
2023-10-22,ukwa,Ukwa Mine,Sunday,10,533,483,50,9.38,Medium,equipment_downtime,0.0,26.5,26.7,0.639,2.6,0.3,1.1,1.2,98.0,0.0,0.0,95.9,18
2023-10-23,ukwa,Ukwa Mine,Monday,10,544,477,67,12.32,Medium,equipment_downtime,0.0,21.4,24.5,0.631,6.1,1.2,0.7,4.2,95.7,0.0,0.0,87.5,19
2023-10-24,ukwa,Ukwa Mine,Tuesday,10,517,439,78,15.09,Medium,equipment_downtime,0.0,28.9,26.5,0.673,6.3,1.5,3.0,1.8,95.5,0.0,0.0,95.4,18
2023-10-25,ukwa,Ukwa Mine,Wednesday,10,543,473,70,12.89,Medium,equipment_downtime,0.0,28.4,25.6,0.631,6.0,1.0,2.5,2.5,95.7,0.0,0.0,90.4,19
2023-10-26,ukwa,Ukwa Mine,Thursday,10,520,136,384,73.85,High,equipment_downtime,0.0,23.3,24.8,0.675,32.0,23.4,1.6,7.0,77.2,0.0,0.0,89.3,5
2023-10-27,ukwa,Ukwa Mine,Friday,10,518,460,58,11.2,Medium,equipment_downtime,0.0,25.9,24.9,0.666,3.8,1.2,1.3,1.3,97.3,0.0,0.0,93.0,18
2023-10-28,ukwa,Ukwa Mine,Saturday,10,544,456,88,16.18,Medium,equipment_downtime,0.0,26.6,23.0,0.667,5.5,1.3,1.3,2.9,96.1,0.0,0.0,94.8,19
2023-10-29,ukwa,Ukwa Mine,Sunday,10,515,488,27,5.24,Low,equipment_downtime,0.0,23.6,23.8,0.699,5.1,0.4,1.9,2.8,96.4,0.0,0.0,90.1,19
2023-10-30,ukwa,Ukwa Mine,Monday,10,533,475,58,10.88,Medium,equipment_downtime,0.0,22.1,20.9,0.663,6.9,1.4,1.2,4.3,95.1,0.0,0.0,89.7,20
2023-10-31,ukwa,Ukwa Mine,Tuesday,10,540,448,92,17.04,Medium,equipment_downtime,0.0,24.5,24.8,0.671,5.7,1.2,0.3,4.2,95.9,0.0,0.0,88.6,19
2023-11-01,ukwa,Ukwa Mine,Wednesday,11,545,455,90,16.51,Medium,equipment_downtime,0.0,26.9,21.5,0.69,4.2,1.0,0.9,2.3,97.0,0.0,0.0,87.0,20
2023-11-02,ukwa,Ukwa Mine,Thursday,11,520,436,84,16.15,Medium,equipment_downtime,0.0,22.5,25.9,0.603,7.3,1.3,1.6,4.4,94.8,0.0,0.0,86.0,17
2023-11-03,ukwa,Ukwa Mine,Friday,11,549,546,3,0.55,Low,nominal_operations,0.0,19.8,22.9,0.618,3.8,1.2,1.5,1.1,97.3,0.0,0.0,92.9,20
2023-11-04,ukwa,Ukwa Mine,Saturday,11,524,412,112,21.37,High,equipment_downtime,0.0,17.8,23.5,0.577,6.9,1.4,1.7,3.8,95.1,0.0,0.0,92.8,15
2023-11-05,ukwa,Ukwa Mine,Sunday,11,545,131,414,75.96,High,equipment_downtime,0.0,15.5,22.9,0.628,36.7,5.2,1.7,29.8,73.9,0.0,0.0,89.6,7
2023-11-06,ukwa,Ukwa Mine,Monday,11,537,466,71,13.22,Medium,equipment_downtime,0.0,19.3,25.3,0.67,5.3,1.3,0.9,3.1,96.2,0.0,0.0,96.2,21
2023-11-07,ukwa,Ukwa Mine,Tuesday,11,532,459,73,13.72,Medium,equipment_downtime,0.0,21.7,19.8,0.724,7.1,0.3,5.1,1.7,94.9,0.0,0.0,99.0,16
2023-11-08,ukwa,Ukwa Mine,Wednesday,11,535,428,107,20.0,High,labor_attendance,0.3,20.7,24.6,0.625,3.9,1.3,0.8,1.8,97.2,0.0,0.0,82.7,18
2023-11-09,ukwa,Ukwa Mine,Thursday,11,551,469,82,14.88,Medium,equipment_downtime,0.0,20.4,22.6,0.682,4.0,1.3,0.8,1.9,97.2,0.0,0.0,95.6,17
2023-11-10,ukwa,Ukwa Mine,Friday,11,543,480,63,11.6,Medium,equipment_downtime,0.0,18.9,26.6,0.644,3.1,0.5,1.2,1.4,97.8,0.0,0.0,90.2,20
2023-11-11,ukwa,Ukwa Mine,Saturday,11,547,514,33,6.03,Medium,equipment_downtime,0.0,17.0,27.1,0.621,4.9,0.4,1.1,3.4,96.5,0.0,0.0,95.5,23
2023-11-12,ukwa,Ukwa Mine,Sunday,11,535,460,75,14.02,Medium,equipment_downtime,0.0,21.2,23.8,0.627,5.4,0.8,0.8,3.8,96.2,0.0,0.0,99.0,17
2023-11-13,ukwa,Ukwa Mine,Monday,11,537,495,42,7.82,Medium,equipment_downtime,0.0,17.2,25.6,0.606,5.7,1.4,0.3,4.0,95.9,0.0,0.0,98.1,21
2023-11-14,ukwa,Ukwa Mine,Tuesday,11,531,476,55,10.36,Medium,equipment_downtime,0.0,13.8,26.4,0.626,6.8,1.1,1.5,4.2,95.2,0.0,0.0,92.7,17
2023-11-15,ukwa,Ukwa Mine,Wednesday,11,562,502,60,10.68,Medium,equipment_downtime,0.0,16.1,23.8,0.619,3.8,1.4,0.8,1.6,97.3,0.0,0.0,95.8,22
2023-11-16,ukwa,Ukwa Mine,Thursday,11,533,463,70,13.13,Medium,equipment_downtime,0.0,15.7,23.7,0.603,6.8,1.0,1.7,4.1,95.2,0.0,0.0,94.9,19
2023-11-17,ukwa,Ukwa Mine,Friday,11,529,507,22,4.16,Low,equipment_downtime,2.7,16.3,24.8,0.611,3.2,0.6,1.3,1.3,97.7,0.0,0.0,93.5,18
2023-11-18,ukwa,Ukwa Mine,Saturday,11,548,423,125,22.81,High,equipment_downtime,0.0,20.2,22.0,0.603,4.9,0.9,1.3,2.7,96.5,0.0,0.0,84.9,17
2023-11-19,ukwa,Ukwa Mine,Sunday,11,535,445,90,16.82,Medium,equipment_downtime,0.0,14.9,23.6,0.585,6.3,0.7,1.9,3.7,95.5,0.0,0.0,99.0,14
2023-11-20,ukwa,Ukwa Mine,Monday,11,535,464,71,13.27,Medium,equipment_downtime,0.0,18.2,22.8,0.674,6.3,1.0,1.4,3.9,95.5,0.0,0.0,93.5,19
2023-11-21,ukwa,Ukwa Mine,Tuesday,11,525,495,30,5.71,Low,equipment_downtime,0.0,12.3,21.9,0.611,2.3,0.8,0.4,1.1,98.0,0.0,0.0,92.1,17
2023-11-22,ukwa,Ukwa Mine,Wednesday,11,565,502,63,11.15,Medium,equipment_downtime,0.0,12.0,22.0,0.634,3.9,0.8,1.0,2.1,97.2,0.0,0.0,94.2,19
2023-11-23,ukwa,Ukwa Mine,Thursday,11,549,491,58,10.56,Medium,equipment_downtime,0.0,13.5,21.4,0.61,6.3,0.3,1.8,4.2,95.5,0.0,0.0,95.0,21
2023-11-24,ukwa,Ukwa Mine,Friday,11,532,472,60,11.28,Medium,equipment_downtime,0.0,16.6,24.6,0.616,4.0,0.4,1.4,2.2,97.2,1.3,0.0,91.5,19
2023-11-25,ukwa,Ukwa Mine,Saturday,11,528,442,86,16.29,Medium,equipment_downtime,0.0,14.0,24.2,0.656,4.5,1.4,1.4,1.7,96.8,0.0,0.0,97.9,17
2023-11-26,ukwa,Ukwa Mine,Sunday,11,523,435,88,16.83,Medium,equipment_downtime,0.0,13.6,24.8,0.651,4.3,1.1,1.2,2.0,96.9,1.7,0.0,90.8,15
2023-11-27,ukwa,Ukwa Mine,Monday,11,542,466,76,14.02,Medium,equipment_downtime,0.9,17.6,20.6,0.582,6.2,1.3,0.8,4.1,95.6,2.4,0.0,90.7,20
2023-11-28,ukwa,Ukwa Mine,Tuesday,11,540,499,41,7.59,Medium,equipment_downtime,0.0,17.4,23.0,0.664,2.7,1.3,0.3,1.1,98.0,0.0,0.0,93.5,20
2023-11-29,ukwa,Ukwa Mine,Wednesday,11,547,480,67,12.25,Medium,equipment_downtime,0.0,20.3,20.8,0.69,5.3,0.7,0.9,3.7,96.2,0.0,0.0,95.7,24
2023-11-30,ukwa,Ukwa Mine,Thursday,11,533,477,56,10.51,Medium,equipment_downtime,0.0,17.2,19.2,0.554,5.1,1.5,1.9,1.7,96.4,0.0,0.0,90.4,20
2023-12-01,ukwa,Ukwa Mine,Friday,12,558,452,106,19.0,High,blasting_delays,0.0,17.4,23.6,0.626,5.3,0.3,1.4,3.6,96.2,3.1,0.0,93.2,19
2023-12-02,ukwa,Ukwa Mine,Saturday,12,575,512,63,10.96,Medium,equipment_downtime,0.0,16.1,23.6,0.616,5.2,1.4,1.6,2.2,96.3,0.0,0.0,91.3,21
2023-12-03,ukwa,Ukwa Mine,Sunday,12,552,482,70,12.68,Medium,equipment_downtime,0.0,20.1,19.3,0.615,6.9,1.4,1.4,4.1,95.1,0.0,0.0,95.8,21
2023-12-04,ukwa,Ukwa Mine,Monday,12,592,533,59,9.97,Medium,equipment_downtime,0.0,14.1,23.5,0.67,5.5,0.5,1.1,3.9,96.1,0.0,0.0,91.3,22
2023-12-05,ukwa,Ukwa Mine,Tuesday,12,554,532,22,3.97,Low,equipment_downtime,0.0,16.7,23.3,0.585,5.4,0.3,1.0,4.1,96.2,0.0,0.0,93.7,21
2023-12-06,ukwa,Ukwa Mine,Wednesday,12,563,492,71,12.61,Medium,equipment_downtime,0.0,20.9,20.7,0.589,3.8,1.3,0.5,2.0,97.3,0.0,0.0,93.7,17
2023-12-07,ukwa,Ukwa Mine,Thursday,12,548,529,19,3.47,Low,nominal_operations,0.0,19.6,20.4,0.573,3.4,1.5,0.5,1.4,97.6,0.0,0.0,92.0,22
2023-12-08,ukwa,Ukwa Mine,Friday,12,559,413,146,26.12,High,equipment_downtime,0.0,21.4,23.2,0.584,9.8,1.3,4.0,4.5,93.0,0.0,0.0,88.0,20
2023-12-09,ukwa,Ukwa Mine,Saturday,12,558,501,57,10.22,Medium,equipment_downtime,12.2,15.2,19.6,0.563,5.3,0.4,0.7,4.2,96.2,0.0,0.0,89.4,19
2023-12-10,ukwa,Ukwa Mine,Sunday,12,533,495,38,7.13,Medium,equipment_downtime,0.0,16.5,20.9,0.585,3.4,0.5,0.5,2.4,97.6,0.0,0.0,95.3,20
2023-12-11,ukwa,Ukwa Mine,Monday,12,536,434,102,19.03,High,equipment_downtime,0.0,13.9,23.5,0.578,13.4,7.5,1.4,4.5,90.5,0.0,0.0,93.6,20
2023-12-12,ukwa,Ukwa Mine,Tuesday,12,563,501,62,11.01,Medium,equipment_downtime,0.0,17.3,20.4,0.528,6.8,1.0,1.5,4.3,95.2,0.0,0.0,93.1,22
2023-12-13,ukwa,Ukwa Mine,Wednesday,12,565,373,192,33.98,High,equipment_downtime,0.0,9.0,19.5,0.534,17.2,9.8,0.9,6.5,87.7,0.0,0.0,90.1,14
2023-12-14,ukwa,Ukwa Mine,Thursday,12,563,500,63,11.19,Medium,equipment_downtime,8.5,18.2,22.7,0.571,5.1,0.7,0.6,3.8,96.4,0.0,0.0,89.1,20
2023-12-15,ukwa,Ukwa Mine,Friday,12,573,503,70,12.22,Medium,equipment_downtime,0.0,14.5,25.9,0.516,2.9,0.6,0.8,1.5,97.9,1.3,0.0,95.5,23
2023-12-16,ukwa,Ukwa Mine,Saturday,12,562,518,44,7.83,Medium,equipment_downtime,0.0,15.9,21.6,0.581,3.9,1.3,1.4,1.2,97.2,0.0,0.0,98.9,19
2023-12-17,ukwa,Ukwa Mine,Sunday,12,587,525,62,10.56,Medium,equipment_downtime,0.0,14.5,24.4,0.635,5.2,0.5,1.2,3.5,96.3,0.0,0.0,92.0,19
2023-12-18,ukwa,Ukwa Mine,Monday,12,565,534,31,5.49,Low,equipment_downtime,0.0,19.2,23.9,0.505,4.5,0.9,1.6,2.0,96.8,0.2,0.0,89.1,20
2023-12-19,ukwa,Ukwa Mine,Tuesday,12,568,576,0,0.0,Low,nominal_operations,0.0,17.4,20.7,0.549,4.9,0.9,1.0,3.0,96.5,0.0,0.0,98.1,27
2023-12-20,ukwa,Ukwa Mine,Wednesday,12,573,160,413,72.08,High,equipment_downtime,0.0,11.7,22.5,0.53,46.0,12.6,1.8,31.6,67.2,0.0,0.0,95.3,6
2023-12-21,ukwa,Ukwa Mine,Thursday,12,559,492,67,11.99,Medium,equipment_downtime,0.0,16.5,21.7,0.501,4.5,0.4,2.0,2.1,96.8,0.0,0.0,97.3,19
2023-12-22,ukwa,Ukwa Mine,Friday,12,545,501,44,8.07,Medium,labor_attendance,0.0,19.2,22.6,0.565,3.2,0.6,0.3,2.3,97.7,0.0,0.0,86.8,18
2023-12-23,ukwa,Ukwa Mine,Saturday,12,566,425,141,24.91,High,blasting_delays,0.0,17.7,20.6,0.52,5.6,1.3,1.2,3.1,96.0,3.3,0.0,98.0,16
2023-12-24,ukwa,Ukwa Mine,Sunday,12,542,399,143,26.38,High,equipment_downtime,0.0,14.3,26.9,0.552,11.5,2.5,0.5,8.5,91.8,0.0,0.0,92.2,18
2023-12-25,ukwa,Ukwa Mine,Monday,12,558,483,75,13.44,Medium,equipment_downtime,0.0,17.0,25.1,0.494,4.0,0.8,0.2,3.0,97.2,0.0,0.0,92.1,21
2023-12-26,ukwa,Ukwa Mine,Tuesday,12,557,433,124,22.26,High,equipment_downtime,0.0,17.3,23.1,0.543,11.2,0.9,0.7,9.6,92.0,0.0,0.0,95.1,20
2023-12-27,ukwa,Ukwa Mine,Wednesday,12,578,531,47,8.13,Medium,equipment_downtime,0.0,15.8,22.6,0.496,5.5,1.3,1.2,3.0,96.1,0.0,0.0,91.4,19
2023-12-28,ukwa,Ukwa Mine,Thursday,12,565,429,136,24.07,High,equipment_downtime,0.0,19.6,21.6,0.513,11.4,4.5,2.1,4.8,91.9,0.0,0.0,89.3,14
2023-12-29,ukwa,Ukwa Mine,Friday,12,546,530,16,2.93,Low,nominal_operations,0.0,14.8,24.9,0.52,3.9,1.0,0.6,2.3,97.2,0.0,0.0,97.3,19
2023-12-30,ukwa,Ukwa Mine,Saturday,12,552,552,0,0.0,Low,nominal_operations,0.0,18.8,25.1,0.482,2.4,0.6,0.4,1.4,98.0,0.0,0.0,95.4,21
2023-12-31,ukwa,Ukwa Mine,Sunday,12,568,494,74,13.03,Medium,equipment_downtime,13.1,17.6,19.8,0.507,4.9,1.3,1.4,2.2,96.5,0.0,0.0,89.6,19
2024-01-01,ukwa,Ukwa Mine,Monday,1,578,531,47,8.13,Medium,equipment_downtime,0.0,13.6,21.1,0.483,3.6,0.2,0.7,2.7,97.4,0.0,0.0,90.5,17
2024-01-02,ukwa,Ukwa Mine,Tuesday,1,581,493,88,15.15,Medium,equipment_downtime,0.0,16.3,23.4,0.491,4.6,0.6,0.8,3.2,96.7,0.1,0.0,91.8,20
2024-01-03,ukwa,Ukwa Mine,Wednesday,1,583,564,19,3.26,Low,nominal_operations,0.0,20.8,24.2,0.487,4.9,1.1,0.7,3.1,96.5,0.0,0.0,92.0,24
2024-01-04,ukwa,Ukwa Mine,Thursday,1,574,493,81,14.11,Medium,equipment_downtime,0.0,15.8,23.3,0.521,4.2,1.2,1.8,1.2,97.0,0.0,0.0,95.6,23
2024-01-05,ukwa,Ukwa Mine,Friday,1,595,581,14,2.35,Low,nominal_operations,11.5,18.3,20.6,0.481,4.9,0.8,0.3,3.8,96.5,0.0,0.0,93.5,25
2024-01-06,ukwa,Ukwa Mine,Saturday,1,584,511,73,12.5,Medium,equipment_downtime,0.0,17.8,23.4,0.504,4.4,0.9,0.8,2.7,96.9,0.0,0.0,86.1,19
2024-01-07,ukwa,Ukwa Mine,Sunday,1,561,535,26,4.63,Low,equipment_downtime,0.0,15.0,23.0,0.489,4.4,0.8,0.6,3.0,96.9,0.0,0.0,94.0,21
2024-01-08,ukwa,Ukwa Mine,Monday,1,579,508,71,12.26,Medium,equipment_downtime,0.0,17.1,23.3,0.549,3.6,0.4,1.2,2.0,97.4,0.1,0.0,89.9,17
2024-01-09,ukwa,Ukwa Mine,Tuesday,1,554,272,282,50.9,High,equipment_downtime,0.0,11.8,23.5,0.473,27.6,13.4,2.0,12.2,80.3,0.0,0.0,90.5,10
2024-01-10,ukwa,Ukwa Mine,Wednesday,1,564,470,94,16.67,Medium,labor_attendance,0.0,14.2,24.9,0.519,3.7,0.6,1.7,1.4,97.4,1.6,0.0,86.2,21
2024-01-11,ukwa,Ukwa Mine,Thursday,1,590,559,31,5.25,Low,equipment_downtime,0.0,16.3,25.6,0.476,3.8,0.5,1.6,1.7,97.3,0.0,0.0,91.9,20
2024-01-12,ukwa,Ukwa Mine,Friday,1,584,487,97,16.61,Medium,labor_attendance,0.0,17.4,25.5,0.495,3.3,0.8,1.0,1.5,97.6,0.0,0.0,82.9,18
2024-01-13,ukwa,Ukwa Mine,Saturday,1,572,526,46,8.04,Medium,equipment_downtime,0.0,13.7,24.6,0.438,4.9,0.9,1.8,2.2,96.5,0.0,0.0,91.2,18
2024-01-14,ukwa,Ukwa Mine,Sunday,1,587,475,112,19.08,High,equipment_downtime,0.0,10.5,28.2,0.49,8.6,0.7,3.7,4.2,93.9,0.0,0.0,92.2,19
2024-01-15,ukwa,Ukwa Mine,Monday,1,569,454,115,20.21,High,equipment_downtime,0.0,12.5,22.6,0.465,6.7,0.9,2.4,3.4,95.2,0.0,0.0,94.3,22
2024-01-16,ukwa,Ukwa Mine,Tuesday,1,576,516,60,10.42,Medium,equipment_downtime,0.0,15.8,25.1,0.441,4.3,0.6,1.1,2.6,96.9,0.0,0.0,89.9,19
2024-01-17,ukwa,Ukwa Mine,Wednesday,1,591,269,322,54.48,High,equipment_downtime,0.0,16.7,23.5,0.441,23.8,4.5,1.2,18.1,83.0,2.8,0.0,92.3,8
2024-01-18,ukwa,Ukwa Mine,Thursday,1,583,531,52,8.92,Medium,equipment_downtime,0.0,16.6,22.6,0.447,4.5,1.0,0.5,3.0,96.8,0.2,0.0,94.1,22
2024-01-19,ukwa,Ukwa Mine,Friday,1,593,536,57,9.61,Medium,equipment_downtime,0.0,14.3,24.0,0.463,6.6,1.5,1.9,3.2,95.3,0.0,0.0,94.0,25
2024-01-20,ukwa,Ukwa Mine,Saturday,1,590,518,72,12.2,Medium,equipment_downtime,0.0,16.5,22.8,0.444,5.7,1.0,1.6,3.1,95.9,0.0,0.0,89.9,24
2024-01-21,ukwa,Ukwa Mine,Sunday,1,591,325,266,45.01,High,equipment_downtime,0.0,12.6,26.9,0.431,22.8,0.6,1.9,20.3,83.8,0.0,0.0,97.3,12
